fecha,codigo_producto,unidades_vendidas,monto_total,num_facturas
2025-02-27,12130,1.0,61.96,1
2025-02-27,12138,1.0,72.0,1
2025-02-27,14218,1.0,56.94,1
2025-02-27,17322,2.0,138.84,2
2025-02-27,17501,1.0,53.75,1
2025-02-27,17508,1.0,52.84,1
2025-02-27,26001,7.0,28.7,2
2025-02-27,26009,1.0,4.1,1
2025-02-27,26101,2.0,9.12,1
2025-02-27,26121,1.0,4.56,1
2025-02-27,44022,1.0,58.04,1
2025-02-27,44071,4.0,76.53,2
2025-02-27,45207,2.0,39.79,1
2025-02-27,6153,2.0,76.53,1
2025-02-27,8205,2.0,54.06,2
2025-02-27,8207,2.0,54.05,1
2025-02-28,12130,1.0,61.96,1
2025-02-28,12138,2.0,144.0,2
2025-02-28,17501,1.0,53.75,1
2025-02-28,17508,1.0,52.84,1
2025-02-28,20002,1.0,38.57,1
2025-02-28,44022,1.0,58.04,1
2025-02-28,7151,1.0,119.96,1
2025-03-03,12100,3.0,76.89,3
2025-03-03,12138,1.0,83.68,1
2025-03-03,15032,1.0,88.91,1
2025-03-03,17114,1.0,44.63,1
2025-03-03,17143,1.0,97.63,1
2025-03-03,17222,1.0,82.8,1
2025-03-03,17322,3.0,252.29999999999998,3
2025-03-03,17501,1.0,67.99,1
2025-03-03,17508,2.0,129.72,2
2025-03-03,17521,3.0,87.87,1
2025-03-03,20002,2.0,100.42,1
2025-03-03,26001,13.0,61.19,1
2025-03-03,26009,2.0,9.4,1
2025-03-03,26123,3.0,15.69,1
2025-03-03,44071,2.0,43.93,1
2025-03-03,45207,1.0,22.84,1
2025-03-03,6153,4.0,175.73,1
2025-03-03,8205,2.0,69.74,2
2025-03-04,12100,1.0,25.63,1
2025-03-04,12138,1.0,83.68,1
2025-03-04,15032,1.0,88.91,1
2025-03-04,17222,4.0,331.2,3
2025-03-04,17322,1.0,84.1,1
2025-03-04,17700,1.0,89.27,1
2025-03-04,7160,1.0,46.37,1
2025-03-04,8154,1.0,32.78,1
2025-03-04,8202,2.0,69.74,2
2025-03-04,8203,1.0,34.87,1
2025-03-04,8205,8.0,278.94,2
2025-03-05,12130,2.0,167.36,2
2025-03-05,12134,1.0,83.68,1
2025-03-05,12138,3.0,234.31,3
2025-03-05,15032,1.0,88.91,1
2025-03-05,17501,2.0,135.98,1
2025-03-05,8217,1.0,21.76,1
2025-03-06,12130,1.0,83.68,1
2025-03-06,12134,1.0,83.68,1
2025-03-06,20002,1.0,50.21,1
2025-03-06,45225,2.0,57.18,2
2025-03-06,8203,1.0,34.87,1
2025-03-06,8205,1.0,34.87,1
2025-03-07,12100,1.0,25.63,1
2025-03-07,17323,1.0,42.35,1
2025-03-07,17507,1.0,32.42,1
2025-03-07,17508,1.0,64.86,1
2025-03-10,12100,2.0,51.26,2
2025-03-10,12130,2.0,167.36,2
2025-03-10,12134,2.0,167.36,2
2025-03-10,12136,1.0,83.68,1
2025-03-10,12138,4.0,334.72,4
2025-03-10,15030,1.0,88.91,1
2025-03-10,15032,2.0,177.82,2
2025-03-10,17222,2.0,165.6,2
2025-03-10,17322,2.0,168.2,2
2025-03-10,17400,2.0,182.0,2
2025-03-10,17508,3.0,189.38,3
2025-03-10,17700,1.0,89.27,1
2025-03-10,26006,3.0,14.1,1
2025-03-10,26101,2.0,10.46,1
2025-03-10,26123,2.0,10.46,1
2025-03-10,2621,3.0,98.06,1
2025-03-10,44022,2.0,139.12,2
2025-03-10,44072,1.0,25.81,1
2025-03-10,45207,1.0,22.84,1
2025-03-10,45225,2.0,57.19,1
2025-03-10,7152,1.0,137.73,1
2025-03-10,8143,1.0,33.47,1
2025-03-10,8154,1.0,32.78,1
2025-03-10,8202,2.0,69.73,1
2025-03-10,8203,2.0,69.73,1
2025-03-10,8205,1.0,34.87,1
2025-03-10,8222,1.0,64.16,1
2025-03-11,17507,1.0,32.42,1
2025-03-11,17508,1.0,64.86,1
2025-03-11,18121,1.0,64.48,1
2025-03-11,44022,1.0,69.56,1
2025-03-11,8202,2.0,69.73,1
2025-03-11,8203,3.0,99.03,2
2025-03-12,12130,1.0,83.68,1
2025-03-12,12134,1.0,83.68,1
2025-03-12,17507,1.0,32.42,1
2025-03-13,12138,1.0,83.68,1
2025-03-13,17507,2.0,129.72,2
2025-03-13,17706,1.0,92.05,1
2025-03-13,44071,1.0,21.96,1
2025-03-13,44072,1.0,36.12,1
2025-03-13,45006,1.0,38.5,1
2025-03-13,4616,3.0,102.52,2
2025-03-13,8210,6.0,223.85,1
2025-03-13,8212,1.0,27.19,1
2025-03-13,8213,1.0,27.19,1
2025-03-13,8216,1.0,27.19,1
2025-03-13,8217,1.0,27.19,1
2025-03-14,12130,1.0,83.68,1
2025-03-14,12136,1.0,83.68,1
2025-03-14,12138,1.0,83.68,1
2025-03-14,13016,1.0,37.65,1
2025-03-14,8143,2.0,66.94,2
2025-03-14,8210,1.0,37.31,1
2025-03-17,12100,2.0,51.26,1
2025-03-17,12136,3.0,251.04000000000002,3
2025-03-17,12138,1.0,83.68,1
2025-03-17,15034,1.0,88.91,1
2025-03-17,17143,1.0,97.63,1
2025-03-17,17222,1.0,82.8,1
2025-03-17,17507,3.0,194.57999999999998,3
2025-03-17,17508,1.0,64.86,1
2025-03-17,17700,1.0,89.27,1
2025-03-17,44022,1.0,69.56,1
2025-03-17,4616,6.0,205.04999999999998,3
2025-03-17,8202,1.0,34.87,1
2025-03-17,8205,2.0,69.73,1
2025-03-17,8210,4.0,149.23,1
2025-03-18,12121,1.0,37.31,1
2025-03-18,12130,2.0,167.36,2
2025-03-18,12134,4.0,334.72,3
2025-03-18,12136,7.0,585.76,4
2025-03-18,12138,4.0,334.72,3
2025-03-18,13014,1.0,37.65,1
2025-03-18,15026,1.0,83.68,1
2025-03-18,15032,1.0,88.91,1
2025-03-18,15034,1.0,88.91,1
2025-03-18,17322,4.0,336.4,1
2025-03-18,17400,4.0,364.0,1
2025-03-18,17507,3.0,194.57,2
2025-03-18,17508,4.0,259.43,2
2025-03-18,17521,1.0,29.29,1
2025-03-18,17700,4.0,357.06,2
2025-03-18,17706,3.0,276.15,1
2025-03-18,20002,1.0,25.11,1
2025-03-18,44022,6.0,417.36,3
2025-03-18,44071,1.0,21.96,1
2025-03-18,45207,1.0,22.84,1
2025-03-18,4616,16.0,546.74,2
2025-03-18,4703,1.0,67.65,1
2025-03-18,8123,1.0,32.08,1
2025-03-18,8202,1.0,34.87,1
2025-03-18,8203,1.0,34.87,1
2025-03-18,8205,2.0,69.74,2
2025-03-18,8206,1.0,34.87,1
2025-03-18,8210,8.0,298.47,2
2025-03-18,8216,1.0,27.19,1
2025-03-18,8217,1.0,27.19,1
2025-03-19,12100,1.0,23.06,1
2025-03-19,12130,2.0,150.63,1
2025-03-19,12134,1.0,75.32,1
2025-03-19,12136,2.0,150.63,1
2025-03-19,12138,2.0,159.0,2
2025-03-19,13014,2.0,67.79,1
2025-03-19,15026,2.0,159.0,2
2025-03-19,15030,2.0,168.93,2
2025-03-19,15032,2.0,168.93,2
2025-03-19,15034,1.0,80.02,1
2025-03-19,17222,4.0,314.64,3
2025-03-19,17322,5.0,395.27,3
2025-03-19,17400,4.0,345.8,3
2025-03-19,17501,1.0,61.19,1
2025-03-19,17504,2.0,116.73,1
2025-03-19,17507,4.0,239.97000000000003,2
2025-03-19,17508,2.0,123.22999999999999,2
2025-03-19,17700,1.0,89.27,1
2025-03-19,17704,1.0,89.27,1
2025-03-19,17706,1.0,92.05,1
2025-03-19,18101,1.0,99.03,1
2025-03-19,44022,1.0,89.43,1
2025-03-19,45003,2.0,102.51,1
2025-03-19,4616,12.0,369.04,1
2025-03-19,4706,2.0,94.84,1
2025-03-19,8029,1.0,58.57,1
2025-03-19,8202,1.0,31.38,1
2025-03-19,8203,1.0,31.38,1
2025-03-19,8205,1.0,31.38,1
2025-03-19,8206,1.0,31.38,1
2025-03-19,8210,1.0,37.31,1
2025-03-19,8212,2.0,48.96,1
2025-03-19,8213,1.0,24.48,1
2025-03-19,8216,2.0,48.96,1
2025-03-19,8217,2.0,48.96,1
2025-03-19,8222,2.0,128.32,2
2025-03-20,17222,1.0,82.8,1
2025-03-20,17507,1.0,64.86,1
2025-03-20,44022,1.0,69.56,1
2025-03-20,44071,2.0,43.93,1
2025-03-20,44072,1.0,36.12,1
2025-03-20,4616,4.0,136.7,2
2025-03-20,4700,1.0,54.04,1
2025-03-21,12130,1.0,83.68,1
2025-03-21,12136,3.0,251.04000000000002,3
2025-03-21,1297,10.0,25.75,1
2025-03-21,1298,10.0,25.75,1
2025-03-21,1299,5.0,21.96,1
2025-03-21,15032,1.0,88.91,1
2025-03-21,17143,1.0,97.63,1
2025-03-21,17222,2.0,165.6,2
2025-03-21,17322,2.0,168.2,2
2025-03-21,17400,1.0,91.0,1
2025-03-21,17504,1.0,64.86,1
2025-03-21,17507,3.0,194.57999999999998,3
2025-03-21,17700,1.0,89.27,1
2025-03-21,17704,2.0,178.54,2
2025-03-21,17706,1.0,92.05,1
2025-03-21,20002,1.0,50.21,1
2025-03-21,44022,1.0,69.56,1
2025-03-21,44056,1.0,55.44,1
2025-03-21,44071,1.0,21.96,1
2025-03-21,44072,1.0,36.12,1
2025-03-21,45203,1.0,42.54,1
2025-03-21,4616,5.0,166.41,3
2025-03-21,8203,1.0,34.87,1
2025-03-21,8210,1.0,32.46,1
2025-03-21,8222,1.0,64.16,1
2025-03-21,9302,2.0,64.61,2
2025-03-24,10752,1.0,52.3,1
2025-03-24,12100,1.0,23.06,1
2025-03-24,17143,1.0,97.63,1
2025-03-24,17322,1.0,84.1,1
2025-03-24,44071,3.0,72.17,2
2025-03-24,44072,5.0,190.93,3
2025-03-24,4502,1.0,60.67,1
2025-03-25,12100,1.0,22.29,1
2025-03-25,12134,1.0,83.68,1
2025-03-25,12136,1.0,83.68,1
2025-03-25,12138,1.0,83.68,1
2025-03-25,15026,1.0,83.68,1
2025-03-25,17143,1.0,97.63,1
2025-03-25,17222,1.0,82.8,1
2025-03-25,17322,1.0,84.1,1
2025-03-25,17501,1.0,67.99,1
2025-03-25,17507,5.0,315.85,3
2025-03-25,17508,2.0,129.72,2
2025-03-25,17706,1.0,92.05,1
2025-03-25,20002,2.0,100.42,1
2025-03-25,45203,1.0,37.01,1
2025-03-25,4616,5.0,170.86,2
2025-03-25,8210,1.0,37.31,1
2025-03-25,8212,1.0,27.19,1
2025-03-25,8213,1.0,27.19,1
2025-03-25,8216,1.0,27.19,1
2025-03-25,8217,1.0,23.66,1
2025-03-25,8222,1.0,64.16,1
2025-03-26,10752,1.0,52.3,1
2025-03-26,12134,1.0,83.68,1
2025-03-26,12136,1.0,83.68,1
2025-03-26,15032,1.0,88.91,1
2025-03-26,17222,1.0,82.8,1
2025-03-26,17508,1.0,64.86,1
2025-03-26,20002,1.0,50.21,1
2025-03-26,26001,1.0,0.0,1
2025-03-26,44022,1.0,99.37,1
2025-03-26,44071,1.0,31.38,1
2025-03-26,44072,1.0,51.6,1
2025-03-26,4614,1.0,28.24,1
2025-03-26,4703,1.0,60.88,1
2025-03-26,8029,1.0,52.72,1
2025-03-26,8212,1.0,27.19,1
2025-03-26,8213,1.0,27.19,1
2025-03-26,8222,1.0,57.74,1
2025-03-27,15032,1.0,88.91,1
2025-03-27,15034,1.0,88.91,1
2025-03-27,17322,1.0,84.1,1
2025-03-27,17507,1.0,64.86,1
2025-03-27,17706,1.0,92.05,1
2025-03-27,8212,1.0,27.19,1
2025-03-27,8213,1.0,27.19,1
2025-03-28,12138,1.0,83.68,1
2025-03-28,17222,1.0,82.8,1
2025-03-28,18121,1.0,70.09,1
2025-03-28,45225,1.0,28.59,1
2025-03-28,4616,2.0,68.35,1
2025-03-28,8203,2.0,69.73,1
2025-03-28,8210,2.0,74.62,1
2025-03-31,12136,2.0,159.0,2
2025-03-31,12138,1.0,75.32,1
2025-03-31,13014,1.0,33.89,1
2025-03-31,13016,1.0,33.89,1
2025-03-31,15030,1.0,88.91,1
2025-03-31,15034,1.0,80.02,1
2025-03-31,17322,1.0,84.1,1
2025-03-31,17504,1.0,64.86,1
2025-03-31,17700,1.0,89.27,1
2025-03-31,17704,1.0,80.34,1
2025-03-31,20002,2.0,90.38,1
2025-03-31,4502,1.0,54.6,1
2025-03-31,45207,2.0,45.67,1
2025-03-31,4616,6.0,191.37,2
2025-03-31,8205,4.0,139.47,1
2025-03-31,8222,2.0,121.9,2
2025-04-01,10750,1.0,0.0,1
2025-04-01,10752,1.0,52.3,1
2025-04-01,12130,1.0,83.68,1
2025-04-01,12134,1.0,83.68,1
2025-04-01,12136,1.0,83.68,1
2025-04-01,12138,1.0,83.68,1
2025-04-01,13014,1.0,37.65,1
2025-04-01,14218,1.0,65.38,1
2025-04-01,15026,1.0,83.68,1
2025-04-01,15030,1.0,88.91,1
2025-04-01,15032,1.0,88.91,1
2025-04-01,15034,1.0,88.91,1
2025-04-01,17222,1.0,72.04,1
2025-04-01,17504,1.0,64.86,1
2025-04-01,17508,2.0,129.71,1
2025-04-01,20002,1.0,46.19,1
2025-04-01,26008,1.0,4.7,1
2025-04-01,26009,2.0,9.4,1
2025-04-01,4616,1.0,34.17,1
2025-04-01,8203,1.0,30.34,1
2025-04-01,8216,2.0,47.32,1
2025-04-02,12136,1.0,83.68,1
2025-04-02,17143,2.0,195.26,1
2025-04-02,20002,1.0,50.21,1
2025-04-02,45203,1.0,42.54,1
2025-04-02,45225,2.0,57.18,2
2025-04-02,4700,1.0,54.04,1
2025-04-02,7160,1.0,46.37,1
2025-04-02,7161,2.0,92.75,1
2025-04-03,10750,1.0,0.0,1
2025-04-03,12136,5.0,408.78000000000003,4
2025-04-03,12138,2.0,167.36,2
2025-04-03,1302,3.0,0.0,1
2025-04-03,1303,3.0,12.0,1
2025-04-03,15030,1.0,78.69,1
2025-04-03,15032,1.0,78.69,1
2025-04-03,15034,2.0,177.82,1
2025-04-03,17222,1.0,82.8,1
2025-04-03,17322,1.0,84.1,1
2025-04-03,17400,1.0,80.53,1
2025-04-03,17504,1.0,64.86,1
2025-04-03,17507,1.0,57.4,1
2025-04-03,17508,2.0,122.25999999999999,2
2025-04-03,17706,1.0,81.47,1
2025-04-03,18121,1.0,70.09,1
2025-04-03,21008,3.0,59.89,2
2025-04-03,26004,10.0,0.0,1
2025-04-03,44022,1.0,69.56,1
2025-04-03,44071,11.0,220.92000000000002,3
2025-04-03,44072,8.0,266.02,2
2025-04-03,4500,2.0,75.29,1
2025-04-03,45207,1.0,22.84,1
2025-04-03,45225,1.0,28.59,1
2025-04-03,4616,2.0,60.48,1
2025-04-03,7715,1.0,53.34,1
2025-04-03,8202,1.0,34.87,1
2025-04-03,8203,1.0,34.87,1
2025-04-03,8210,4.0,140.66000000000003,2
2025-04-03,9302,1.0,33.64,1
2025-04-04,17508,1.0,64.86,1
2025-04-04,44022,1.0,49.69,1
2025-04-04,4616,2.0,68.35,1
2025-04-07,10750,1.0,0.0,1
2025-04-07,10752,1.0,47.07,1
2025-04-07,12100,1.0,25.63,1
2025-04-07,12134,1.0,83.68,1
2025-04-07,12136,2.0,167.36,2
2025-04-07,12138,1.0,83.68,1
2025-04-07,15026,1.0,83.68,1
2025-04-07,15030,1.0,88.91,1
2025-04-07,15032,2.0,168.93,2
2025-04-07,15034,1.0,88.91,1
2025-04-07,17143,1.0,97.63,1
2025-04-07,17222,2.0,165.6,1
2025-04-07,17322,3.0,252.29999999999998,2
2025-04-07,17400,4.0,273.0,4
2025-04-07,17501,5.0,326.36,4
2025-04-07,17504,1.0,58.37,1
2025-04-07,17508,3.0,188.08,2
2025-04-07,17700,2.0,169.61,2
2025-04-07,17704,1.0,89.27,1
2025-04-07,17706,1.0,92.05,1
2025-04-07,18101,2.0,188.15,2
2025-04-07,18121,1.0,70.09,1
2025-04-07,20002,5.0,246.03,2
2025-04-07,26008,7.0,32.9,1
2025-04-07,2721,1.0,35.64,1
2025-04-07,44022,3.0,188.8,2
2025-04-07,44071,4.0,112.97,1
2025-04-07,44072,5.0,221.9,2
2025-04-07,4502,4.0,230.54000000000002,2
2025-04-07,4616,8.0,266.53,2
2025-04-07,4700,1.0,54.04,1
2025-04-07,8029,1.0,52.72,1
2025-04-07,8212,1.0,27.19,1
2025-04-07,8216,1.0,27.19,1
2025-04-07,9302,2.0,38.01,1
2025-04-08,10750,1.0,52.3,1
2025-04-08,17222,1.0,82.8,1
2025-04-08,4616,1.0,34.17,1
2025-04-08,8216,1.0,27.19,1
2025-04-08,8217,1.0,27.19,1
2025-04-09,17222,1.0,82.8,1
2025-04-09,18101,1.0,99.03,1
2025-04-09,4703,1.0,67.65,1
2025-04-10,12134,1.0,83.68,1
2025-04-10,15026,2.0,167.36,2
2025-04-10,15032,1.0,88.91,1
2025-04-10,15034,1.0,88.91,1
2025-04-10,17322,2.0,157.26999999999998,2
2025-04-10,17507,2.0,121.28,2
2025-04-10,26008,1.0,4.7,1
2025-04-10,26009,2.0,9.4,1
2025-04-10,26100,2.0,15.35,1
2025-04-10,26101,2.0,10.46,1
2025-04-10,26121,1.0,5.23,1
2025-04-10,26123,1.0,5.23,1
2025-04-10,45005,2.0,104.6,1
2025-04-10,45207,2.0,91.35,1
2025-04-10,4616,2.0,68.35,1
2025-04-10,4620,5.0,100.19,3
2025-04-10,6153,3.0,131.8,1
2025-04-10,8210,1.0,37.31,1
2025-04-10,8217,1.0,23.66,1
2025-04-14,12130,1.0,83.68,1
2025-04-14,12134,2.0,167.36,2
2025-04-14,12136,2.0,167.36,2
2025-04-14,15034,2.0,177.82,2
2025-04-14,17504,1.0,64.86,1
2025-04-14,17507,4.0,239.97000000000003,2
2025-04-14,20002,2.0,100.42,2
2025-04-14,44071,1.0,21.96,1
2025-04-14,44072,1.0,36.12,1
2025-04-14,4500,2.0,80.82,2
2025-04-14,4616,1.0,34.17,1
2025-04-14,4620,14.0,279.77,5
2025-04-14,6153,1.0,43.93,1
2025-04-14,7162,1.0,41.73,1
2025-04-14,8207,3.0,104.6,1
2025-04-14,8217,1.0,27.19,1
2025-04-15,12100,2.0,51.26,1
2025-04-15,12130,2.0,167.36,1
2025-04-15,12134,2.0,167.36,2
2025-04-15,17507,5.0,324.28000000000003,3
2025-04-15,4616,2.0,68.35,1
2025-04-15,4620,4.0,82.29,1
2025-04-16,12138,1.0,83.68,1
2025-04-16,1299,1.0,5.05,1
2025-04-16,17507,1.0,64.86,1
2025-04-16,44022,1.0,99.37,1
2025-04-16,45003,1.0,51.26,1
2025-04-16,4620,2.0,41.14,1
2025-04-21,12121,2.0,74.62,1
2025-04-21,12130,4.0,334.72,3
2025-04-21,12134,2.0,167.36,1
2025-04-21,12136,4.0,334.72,3
2025-04-21,12138,1.0,83.68,1
2025-04-21,13014,1.0,37.65,1
2025-04-21,13016,1.0,37.65,1
2025-04-21,15032,1.0,88.91,1
2025-04-21,17143,1.0,97.63,1
2025-04-21,17322,1.0,84.1,1
2025-04-21,17400,2.0,182.0,2
2025-04-21,17504,2.0,129.72,2
2025-04-21,17507,5.0,324.29,4
2025-04-21,17700,2.0,178.52,1
2025-04-21,17706,1.0,92.05,1
2025-04-21,18101,1.0,99.03,1
2025-04-21,18121,1.0,70.09,1
2025-04-21,20002,1.0,50.21,1
2025-04-21,26009,4.0,18.8,1
2025-04-21,44022,2.0,198.74,2
2025-04-21,44071,3.0,65.89,2
2025-04-21,44072,1.0,36.12,1
2025-04-21,4616,2.0,68.35,1
2025-04-21,4620,1.0,20.58,1
2025-04-21,7160,1.0,46.37,1
2025-04-21,7161,1.0,46.37,1
2025-04-21,7162,1.0,46.37,1
2025-04-21,8118,2.0,65.55,1
2025-04-21,8143,2.0,66.95,1
2025-04-21,8154,2.0,65.55,1
2025-04-21,8207,4.0,139.47,1
2025-04-21,8212,2.0,54.4,1
2025-04-21,8213,2.0,54.4,1
2025-04-21,8216,2.0,54.38,2
2025-04-22,12130,1.0,83.68,1
2025-04-22,12136,2.0,167.36,2
2025-04-22,17222,1.0,82.8,1
2025-04-22,17322,2.0,168.2,2
2025-04-22,17504,2.0,129.72,2
2025-04-22,17507,2.0,129.72,2
2025-04-22,45225,3.0,114.38,1
2025-04-22,4616,1.0,34.17,1
2025-04-22,4620,8.0,164.57,3
2025-04-22,8202,1.0,34.87,1
2025-04-22,8212,1.0,27.19,1
2025-04-22,8213,1.0,27.19,1
2025-04-22,8216,1.0,27.19,1
2025-04-22,8222,1.0,64.16,1
2025-04-23,12130,1.0,83.68,1
2025-04-23,12136,3.0,251.04000000000002,2
2025-04-23,17400,2.0,182.0,2
2025-04-23,17507,1.0,64.86,1
2025-04-23,18101,1.0,99.03,1
2025-04-23,26101,2.0,10.46,1
2025-04-23,44022,1.0,99.37,1
2025-04-23,8212,1.0,27.19,1
2025-04-23,8216,1.0,27.19,1
2025-04-24,12121,1.0,37.31,1
2025-04-24,15032,1.0,88.91,1
2025-04-24,15034,1.0,88.91,1
2025-04-24,17143,1.0,68.35,1
2025-04-24,17400,4.0,364.0,2
2025-04-24,17507,1.0,64.86,1
2025-04-24,44071,4.0,87.87,1
2025-04-24,45005,1.0,52.3,1
2025-04-24,4616,2.0,68.35,1
2025-04-24,8207,2.0,69.73,1
2025-04-24,8210,1.0,37.31,1
2025-04-24,8213,1.0,27.19,1
2025-04-24,8216,1.0,27.19,1
2025-04-25,12100,3.0,76.89,1
2025-04-25,12130,3.0,251.04000000000002,3
2025-04-25,12134,1.0,83.68,1
2025-04-25,12136,2.0,167.36,2
2025-04-25,12138,1.0,83.68,1
2025-04-25,15026,1.0,83.68,1
2025-04-25,15030,1.0,88.91,1
2025-04-25,15034,1.0,88.91,1
2025-04-25,17322,1.0,84.1,1
2025-04-25,17400,2.0,182.0,2
2025-04-25,17504,2.0,129.72,2
2025-04-25,17507,2.0,129.72,2
2025-04-25,44072,1.0,25.81,1
2025-04-25,4620,2.0,41.14,1
2025-04-25,7160,2.0,92.74,2
2025-04-25,7715,1.0,53.34,1
2025-04-25,8154,1.0,32.78,1
2025-04-28,12100,1.0,23.06,1
2025-04-28,12130,2.0,159.0,2
2025-04-28,12134,1.0,75.32,1
2025-04-28,12136,5.0,401.67,3
2025-04-28,12138,3.0,242.68,2
2025-04-28,15026,1.0,83.68,1
2025-04-28,15030,3.0,257.84,2
2025-04-28,15032,2.0,177.82,1
2025-04-28,15034,3.0,257.84,2
2025-04-28,17143,2.0,195.26,1
2025-04-28,17222,1.0,82.8,1
2025-04-28,17322,6.0,496.18999999999994,5
2025-04-28,17400,6.0,525.07,5
2025-04-28,17501,1.0,67.99,1
2025-04-28,17504,2.0,129.71,1
2025-04-28,17507,2.0,121.28,2
2025-04-28,17508,1.0,58.37,1
2025-04-28,17704,1.0,89.27,1
2025-04-28,20002,1.0,50.21,1
2025-04-28,44022,4.0,397.48,3
2025-04-28,4616,6.0,183.5,2
2025-04-28,4620,10.0,205.72000000000003,2
2025-04-28,8143,1.0,30.12,1
2025-04-28,8207,2.0,69.73,1
2025-04-28,8210,3.0,111.93,2
2025-04-28,8213,3.0,81.59,1
2025-04-28,8216,1.0,23.66,1
2025-04-28,8217,1.0,23.66,1
2025-04-28,9302,1.0,38.01,1
2025-04-29,12130,1.0,83.68,1
2025-04-29,12134,1.0,83.68,1
2025-04-29,12136,2.0,159.0,2
2025-04-29,12138,1.0,75.32,1
2025-04-29,15032,1.0,88.91,1
2025-04-29,15034,1.0,80.02,1
2025-04-29,17322,1.0,75.69,1
2025-04-29,17400,1.0,91.0,1
2025-04-29,17501,1.0,61.19,1
2025-04-29,17504,2.0,129.72,2
2025-04-29,17507,3.0,188.09,3
2025-04-29,17700,1.0,89.27,1
2025-04-29,17706,1.0,92.05,1
2025-04-29,2721,1.0,50.91,1
2025-04-29,44022,3.0,288.17,3
2025-04-29,4616,2.0,68.34,2
2025-04-29,4620,1.0,20.58,1
2025-04-29,4700,1.0,48.64,1
2025-04-29,4706,1.0,42.68,1
2025-04-29,8210,3.0,104.45,3
2025-04-29,8216,3.0,81.59,2
2025-04-30,12136,1.0,83.68,1
2025-04-30,15034,1.0,88.91,1
2025-04-30,17322,1.0,84.1,1
2025-04-30,17400,1.0,91.0,1
2025-04-30,17507,2.0,129.72,2
2025-04-30,20002,2.0,100.42,1
2025-04-30,26004,6.0,28.24,1
2025-04-30,44022,1.0,99.37,1
2025-04-30,4616,1.0,34.17,1
2025-04-30,4620,2.0,41.14,1
2025-04-30,6153,2.0,87.87,1
2025-04-30,8207,2.0,69.73,1
2025-04-30,8210,2.0,74.62,1
2025-04-30,8222,2.0,128.32,2
2025-05-01,18101,1.0,99.03,1
2025-05-02,12134,1.0,83.68,1
2025-05-02,12136,1.0,83.68,1
2025-05-02,17322,1.0,84.1,1
2025-05-02,17400,1.0,91.0,1
2025-05-02,17507,1.0,64.86,1
2025-05-02,17706,1.0,92.05,1
2025-05-02,4616,1.0,34.17,1
2025-05-02,7160,1.0,46.37,1
2025-05-02,8225,2.0,135.98,2
2025-05-05,10750,1.0,0.0,1
2025-05-05,10752,1.0,47.07,1
2025-05-05,12130,1.0,83.68,1
2025-05-05,12136,2.0,167.36,2
2025-05-05,15026,3.0,242.68,2
2025-05-05,15032,2.0,168.93,2
2025-05-05,17322,3.0,243.89,3
2025-05-05,17501,2.0,135.98,2
2025-05-05,17504,2.0,116.73,1
2025-05-05,17507,2.0,129.72,2
2025-05-05,17704,2.0,169.61,2
2025-05-05,17706,1.0,82.85,1
2025-05-05,18101,1.0,89.12,1
2025-05-05,26117,5.0,23.92,1
2025-05-05,2621,2.0,130.75,1
2025-05-05,2721,2.0,91.64,1
2025-05-05,44022,2.0,188.8,2
2025-05-05,4616,2.0,61.5,1
2025-05-05,4620,4.0,74.06,1
2025-05-05,8210,1.0,37.31,1
2025-05-05,8213,1.0,24.48,1
2025-05-05,8216,2.0,48.96,1
2025-05-06,12130,1.0,83.68,1
2025-05-06,12134,1.0,83.68,1
2025-05-06,12136,3.0,251.04000000000002,2
2025-05-06,15032,1.0,88.91,1
2025-05-06,17400,2.0,182.0,2
2025-05-06,17501,1.0,67.99,1
2025-05-06,17504,1.0,64.86,1
2025-05-06,17706,1.0,92.05,1
2025-05-06,44022,1.0,99.37,1
2025-05-06,44071,1.0,15.69,1
2025-05-06,4616,4.0,136.68,2
2025-05-06,4620,2.0,41.14,1
2025-05-06,8210,2.0,74.62,1
2025-05-06,8212,1.0,27.19,1
2025-05-06,8213,1.0,27.19,1
2025-05-06,8216,1.0,27.19,1
2025-05-06,8217,3.0,81.59,1
2025-05-07,12130,1.0,83.68,1
2025-05-07,12136,1.0,83.68,1
2025-05-07,12138,1.0,83.68,1
2025-05-07,17507,2.0,129.72,2
2025-05-07,17700,1.0,89.27,1
2025-05-07,17706,1.0,92.05,1
2025-05-07,18101,1.0,99.03,1
2025-05-07,4700,1.0,54.04,1
2025-05-09,12136,1.0,83.68,1
2025-05-09,12138,1.0,83.68,1
2025-05-09,17322,2.0,168.2,2
2025-05-09,17400,1.0,91.0,1
2025-05-09,17706,1.0,92.05,1
2025-05-09,20002,1.0,50.21,1
2025-05-09,26008,4.0,17.29,1
2025-05-09,2721,1.0,50.91,1
2025-05-09,44022,1.0,99.37,1
2025-05-09,44071,1.0,15.69,1
2025-05-09,7160,1.0,66.3,1
2025-05-09,8213,1.0,27.19,1
2025-05-09,8216,1.0,27.19,1
2025-05-12,12130,2.0,167.36,2
2025-05-12,12134,1.0,83.68,1
2025-05-12,12136,2.0,167.36,2
2025-05-12,13016,1.0,37.65,1
2025-05-12,15032,1.0,88.91,1
2025-05-12,17504,1.0,64.86,1
2025-05-12,17507,1.0,64.86,1
2025-05-12,44022,1.0,99.37,1
2025-05-12,4616,1.0,34.17,1
2025-05-12,4620,1.0,20.58,1
2025-05-12,8210,1.0,37.31,1
